Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Simon ,2006,,Netherlands,Comedy,"$1,300,000 (worldwide box office is 1.3 times production budget)",102 minutes,Not Rated,"$4,055","$1,734,608","$1,738,663"
Sztuka kochania. Historia Michaliny Wislockiej ,2017,Polish,Poland,Drama,"$1,300,000 (worldwide box office is 7.1 times production budget)",,,n/a,"$9,261,982","$9,261,982"
The Possession of Michael King ,2014,English,United States,Horror,"$1,300,000 (worldwide box office is 2.1 times production budget)",83 minutes,"R for disturbing and violent content, language, some drug use and sexual material.(Rating bulletin 2282, 7/24/2013)",n/a,"$2,736,371","$2,736,371"
Forget Me Not ,2011,English,United States,Horror,"$1,300,000 (worldwide box office is 0.0 times production budget)",95 minutes,"R for violence/terror, teen drug and alcohol use, sexual content and language.(Rating bulletin 2139, 9/22/2010)",n/a,"$13,465","$13,465"
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,2010,English,United States,Comedy,"$1,300,000",82 minutes,"R for pervasive strong crude sexual content, nudity, language and drug use",n/a,,
The Algerian ,2015,English,"Algeria, United States",Thriller/Suspense,"$1,300,000",93 minutes,Not Rated,n/a,,
Rebecca ,1940,English,United States,Thriller/Suspense,"$1,288,000 (worldwide box office is 4.7 times production budget)",130 minutes,Not Rated,"$6,000,000","$2,370","$6,002,370"
God’s Own Country ,2017,"English, Romanian",United Kingdom,Drama,"$1,260,000 (worldwide box office is 3.0 times production budget)",104 minutes,Not Rated,"$338,027","$3,484,761","$3,822,788"
Friday the 13th Part 2 ,1981,English,United States,Horror,"$1,250,000 (worldwide box office is 17.4 times production budget)",87 minutes,R,"$21,722,776",,
The Lost Weekend ,1945,English,United States,Drama,"$1,250,000 (worldwide box office is 8.8 times production budget)",101 minutes,Not Rated,"$11,000,000",,
C.H.U.D. ,1984,,United States,Horror,"$1,250,000 (worldwide box office is 3.8 times production budget)",88 minutes,,"$4,700,000",,
Dear White People ,2014,English,United States,Comedy,"$1,250,000 (worldwide box office is 4.3 times production budget)",108 minutes,"R for language, sexual content and drug use.(Rating bulletin 2340, 9/17/2014)","$4,404,154","$999,617","$5,403,771"
Filly Brown ,2013,English,United States,Drama,"$1,250,000 (worldwide box office is 2.4 times production budget)",101 minutes,"R for language, some drug use and violence.(Rating bulletin 2231, 7/11/2012)","$2,850,357","$90,054","$2,940,411"
Niagara ,1953,English,United States,Thriller/Suspense,"$1,250,000 (worldwide box office is 2.0 times production budget)",88 minutes,Not Rated,"$2,500,000",,
Bodom ,2016,"English, Finnish","Estonia, Finland, New Zealand",Horror,"$1,250,000 (worldwide box office is 0.6 times production budget)",85 minutes,Not Rated,n/a,"$726,460","$726,460"
How Green Was My Valley ,1941,"English, Welsh",United States,Drama,"$1,250,000 (worldwide box office is 0.0 times production budget)",118 minutes,Not Rated,n/a,$382,$382
Da Sweet Blood of Jesus ,2015,English,United States,Romantic Comedy,"$1,250,000",123 minutes,Not Rated,n/a,,
Pertsa & Kilu 2 ,2023,Finnish,Finland,Adventure,"$1,227,229 (worldwide box office is 0.6 times production budget)",,,n/a,"$752,464","$752,464"
Saw ,2004,English,United States,Horror,"$1,200,000 (worldwide box office is 86.6 times production budget)",103 minutes,R for strong grisly violence and language,"$55,968,727","$47,911,300","$103,880,027"
The Rocky Horror Picture Show ,1975,English,"United Kingdom, United States",Musical,"$1,200,000 (worldwide box office is 34.8 times production budget)",98 minutes,R,"$40,564,000","$1,189,198","$41,753,198"
"Sex, Lies, and Videotape ",1989,English,United States,Drama,"$1,200,000 (worldwide box office is 30.6 times production budget)",100 minutes,R,"$24,741,667","$12,000,000","$36,741,667"
Super Troopers ,2002,English,United States,Comedy,"$1,200,000 (worldwide box office is 19.3 times production budget)",103 minutes,"R for language, sexual content and drug use","$18,492,362","$4,689,861","$23,182,223"
Monsoon Wedding ,2002,,India,Comedy,"$1,200,000 (worldwide box office is 22.5 times production budget)",113 minutes,"R for language, including some sex related dialogue.","$13,876,974","$13,148,626","$27,025,600"
You Can Count on Me ,2000,English,United States,Drama,"$1,200,000 (worldwide box office is 9.0 times production budget)",111 minutes,"R for language, some drug use and a scene sexuality","$9,180,275","$1,647,081","$10,827,356"
Strangers on a Train ,1951,English,United States,Thriller/Suspense,"$1,200,000 (worldwide box office is 5.9 times production budget)",101 minutes,PG for some violence and tension. ,"$7,000,000","$22,725","$7,022,725"
The Trouble with Harry ,1955,English,United States,Black Comedy,"$1,200,000 (worldwide box office is 5.8 times production budget)",99 minutes,PG,"$7,000,000",,
"Il buono, il brutto, il cattivo ",1967,"English, Italian, Spanish","Germany, Italy, Spain",Western,"$1,200,000 (worldwide box office is 5.1 times production budget)",177 minutes,Not Rated Approved,"$6,100,000","$3,885","$6,103,885"
The Day the Earth Stood Still ,1951,English,United States,,"$1,200,000 (worldwide box office is 3.1 times production budget)",91 minutes,G,"$3,700,000",,
Home Run ,2013,English,United States,Drama,"$1,200,000 (worldwide box office is 2.4 times production budget)",113 minutes,"PG-13 for some mature thematic material.(Rating bulletin 2259, 2/13/2013)","$2,859,955",,
Reservoir Dogs ,1992,English,United States,Thriller/Suspense,"$1,200,000 (worldwide box office is 2.5 times production budget)",105 minutes,R for strong violence and language. ,"$2,832,029","$158,651","$2,990,680"
But I'm a Cheerleader ,2000,English,United States,Comedy,"$1,200,000 (worldwide box office is 2.1 times production budget)",85 minutes,R for strong language and sexual content involving teens,"$2,205,627","$303,717","$2,509,344"
The Wrong Man ,1956,English,United States,Thriller/Suspense,"$1,200,000 (worldwide box office is 1.7 times production budget)",105 minutes,Not Rated,"$2,000,000",$55,"$2,000,055"
The Blue Bird ,1976,,United States,,"$1,200,000 (worldwide box office is 0.7 times production budget)",,,"$887,000",,
Blue Like Jazz ,2012,English,United States,Comedy,"$1,200,000 (worldwide box office is 0.5 times production budget)",107 minutes,"PG-13 for mature thematic material, sexuality, drug and alcohol content, and some language.(Rating bulletin 2213, 3/7/2012)","$595,018",,
Que Horas Ela Volta? ,2015,Portuguese,Brazil,Drama,"$1,200,000 (worldwide box office is 2.7 times production budget)",110 minutes,"R for some language and brief drug use.(Rating bulletin 2370, 4/21/2015)","$376,976","$2,872,065","$3,249,041"
Q ,1982,,United States,Horror,"$1,200,000 (worldwide box office is 0.2 times production budget)",,,"$255,000",,
Down & Out with the Dolls ,2003,,,,"$1,200,000 (worldwide box office is 0.0 times production budget)",,"R for strong sexuality, language and some drug/alcohol use","$58,936",,
"Pink Ribbons, Inc. ",2012,English,Canada,Documentary,"$1,200,000 (worldwide box office is 0.0 times production budget)",98 minutes,Not Rated,"$26,608",,
Blood Feast ,2018,English,United States,Horror,"$1,200,000 (worldwide box office is 0.0 times production budget)",96 minutes,"R for strong sadistic violence and gore, language including sexual references, nudity and some drug content.(Rating bulletin 2493 (Cert #51231), 9/13/2017)","$8,708",,
Certifiably Jonathan ,2011,English,United States,Comedy,"$1,200,000 (worldwide box office is 0.0 times production budget)",85 minutes,Not Rated,"$7,826",,
La navaja de Don Juan ,2015,Spanish,"Peru, United States",Romantic Comedy,"$1,200,000 (worldwide box office is 0.0 times production budget)",107 minutes,Not Rated,"$4,254",,
Ostatnia Rodzina ,2016,Polish,Poland,Drama,"$1,200,000 (worldwide box office is 2.2 times production budget)",123 minutes,,n/a,"$2,683,618","$2,683,618"
Extreme Movie ,2008,,,Comedy,"$1,200,000 (worldwide box office is 0.1 times production budget)",,"R for strong pervasive sexual content, nudity and language - all involving teens.",n/a,"$81,338","$81,338"
The Charge of the Light Brigade ,1936,English,United States,Action,"$1,200,000",115 minutes,Not Rated Approved,n/a,,
Grand Theft Parsons ,2004,,,Drama,"$1,200,000",,PG-13 for drug references and some language. ,n/a,,
Below Zero ,2012,English,Canada,Thriller/Suspense,"$1,200,000",99 minutes,"R for language and some bloody violence.(Rating bulletin 2228, 6/20/2012)",n/a,,
Crowsnest ,2012,English,Canada,Horror,"$1,200,000",84 minutes,"R for some grisly violence, pervasive language and brief nudity.(Rating bulletin 2249, 11/14/2012)",n/a,,
Airborne ,2012,English,United Kingdom,Horror,"$1,200,000",90 minutes,,n/a,,
Strange Frame ,2013,,,Musical,"$1,200,000",95 minutes,,n/a,,
Cotton Comes to Harlem ,1970,English,United States,Action,"$1,200,000",97 minutes,,n/a,,
Bleeding Hearts ,2015,English,United States,Horror,"$1,200,000",,,n/a,,
The Wicked Within ,2013,English,United States,Horror,"$1,200,000",,"R for bloody horror violence, language and some sexual content.(Rating bulletin 2383, 7/23/2015)",n/a,,
The Islands ,2019,English,United States,Adventure,"$1,200,000",104 minutes,"PG-13 for some thematic elements and violence.(Rating bulletin 2601 (Cert #52448), 10/23/2019)",n/a,,
God’s Not Dead ,2014,English,United States,Drama,"$1,150,000 (worldwide box office is 55.5 times production budget)",95 minutes,"PG for thematic material, brief violence and an accident scene.(Rating bulletin 2302, 12/18/2013)","$60,755,732","$3,021,360","$63,777,092"
Waiting... ,2005,,United States,Comedy,"$1,125,000 (worldwide box office is 16.6 times production budget)",94 minutes,"R for strong crude and sexual humor, pervasive language and some drug use.","$16,124,543","$2,548,731","$18,673,274"
Dead Man's Shoes ,2006,,,Horror,"$1,125,000 (worldwide box office is 0.4 times production budget)",90 minutes,Not Rated,"$6,408","$408,328","$414,736"
The Fog ,1980,English,United States,Horror,"$1,100,000 (worldwide box office is 19.5 times production budget)",89 minutes,PG-13,"$21,445,318",$550,"$21,445,868"
Wolf Creek ,2005,"English, Swedish",Australia,Horror,"$1,100,000 (worldwide box office is 26.4 times production budget)",99 minutes,"R for strong gruesome violence, and for language.","$16,186,348","$12,818,716","$29,005,064"
Ong-Bak ,2005,Thai,Thailand,Action,"$1,100,000 (worldwide box office is 21.9 times production budget)",,"R for sequences of strong violence, language, some drug use and sexuality","$4,563,167","$19,488,685","$24,051,852"
Serbuan maut ,2012,Indonesian,Indonesia,Action,"$1,100,000 (worldwide box office is 8.5 times production budget)",100 minutes,"R for strong brutal bloody violence throughout, and language.(Rating bulletin 2210, 2/15/2012)","$4,105,123","$5,192,284","$9,297,407"
Down by Law ,1986,"English, Italian","Germany, United States",,"$1,100,000 (worldwide box office is 1.3 times production budget)",107 minutes,,"$1,436,000",,
The Offspring ,1987,English,United States,Horror,"$1,100,000 (worldwide box office is 1.2 times production budget)",99 minutes,R,"$1,355,728",,
Sex with Strangers ,2002,,United States,Documentary,"$1,100,000 (worldwide box office is 0.2 times production budget)",,Not Rated,"$247,740",,
Estiu 1993 ,2017,Catalan,Spain,Drama,"$1,100,000 (worldwide box office is 2.5 times production budget)",96 minutes,Not Rated,"$185,903","$2,565,941","$2,751,844"
Summerland ,2020,English,United Kingdom,Drama,"$1,100,000 (worldwide box office is 1.3 times production budget)",99 minutes,"PG for thematic content, some suggestive comments, language, and smoking.(Rating bulletin 2636 (Cert #52776), 7/1/2020)","$58,434","$1,356,162","$1,414,596"
