Name,Year,Languages,Countries,Genres,Budget,domestic_gross,domestic_percentage,foreign_gross,foreign_percentage,worldwide_gross
living out loud,1998,english,united states of america,"romantic comedy, comedy-drama, drama, comedy, film adaptation, romantic drama, romance film, feminist film",12000000,12905901,0.8267555285135794,2704398,0.1732444714864206,15610299
lockout,2012,english,"united states of america, france","thriller, science fiction, action",20000000,14326865,0.4220853877917685,19616184,0.5779146122082315,33943049
lolita,1962,"french, english","united states of america, united kingdom","romantic drama, comedy-drama, black-and-white, satire, drama, comedy, film adaptation, black comedy, romance film",55000000,4631,0.5,4631,0.5,9262
london to brighton,2006,english,united kingdom,"thriller, crime fiction, action, drama",825000,6700,0.014899450944113716,442981,0.9851005490558863,449681
lone star,1996,english,united states of america,"crime fiction, thriller, indie, mystery, western, drama, crime thriller, romance film",5000000,12408986,0.9989858780479106,12597,0.0010141219520893594,12421583
lonesome jim,2005,english,united states of america,"romantic comedy, indie, family drama, drama, comedy, romantic drama, romance film",500000,154187,0.8454254350853722,28191,0.15457456491462787,182378
long shot,1939,english,united states of america,"drama, black-and-white",40000000,30316271,0.5627274470234692,23557538,0.4372725529765308,53873809
looney tunes: back in action,2003,english,united states of america,"adventure, animation, adventure comedy, comedy, animated cartoon, family film, slapstick",80000000,20991364,0.3063768779799017,47523480,0.6936231220200983,68514844
looper,2012,english,united states of america,"science fiction, action",30000000,66486205,0.37667782682095696,110020614,0.623322173179043,176506819
lord of war,2005,"arabic, russian, spanish, french, ukrainian, turkish, english, german","united states of america, france, germany","thriller, crime fiction, action/adventure, drama, war film, crime thriller, action, political drama",42000000,24149632,0.3325613752403223,48467436,0.6674386247596777,72617068
lords of dogtown,2005,"english, spanish","united states of america, germany","sports, period piece, drama, coming of age, biographical film, teen",25000000,11273517,0.8405571983268363,2138440,0.15944280167316374,13411957
loser,2000,english,united states of america,"romantic comedy, romance film, comedy, teen",20000000,15618626,0.848621325437092,2786080,0.151378674562908,18404706
lost in space,1998,english,"united states of america, united kingdom","time travel, science fiction, action, adventure",80000000,69117629,0.507622810651893,67041794,0.49237718934810704,136159423
lost in translation,2003,"french, japanese, german, english","united states of america, japan","romantic comedy, japanese movies, indie, comedy of manners, comedy-drama, drama, comedy, romantic drama, romance film",4000000,44585453,0.3756606380396088,74100000,0.6243393619603912,118685453
lost souls,2000,english,united states of america,"thriller, horror, supernatural",28000000,16815253,0.5362706105483783,14540657,0.46372938945162173,31355910
love & basketball,2000,"english, spanish",united states of america,"coming of age, indie, sports, drama, romantic drama, romance film",20000000,27475093,0.9903219827739707,268503,0.009678017226029387,27743596
love actually,2003,"french, italian, portuguese, english","united states of america, france, united kingdom","romantic comedy, ensemble film, comedy-drama, holiday film, drama, comedy, romance film",45000000,59696144,0.24000460002346488,189033022,0.7599953999765351,248729166
love happens,2009,english,"united states of america, canada, united kingdom","romantic drama, romance film, drama",18000000,22965110,0.6355713918578727,13167904,0.3644286081421273,36133014
love in the time of cholera,2007,english,"united states of america, colombia","romantic drama, romance film, drama, period piece, film adaptation",45000000,4617608,0.1461921731665073,26968269,0.8538078268334927,31585877
love jones,1997,english,united states of america,"romantic comedy, indie, comedy-drama, drama, comedy, romantic drama, romance film",10000000,12479335,0.9762637911453945,303414,0.02373620885460553,12782749
love liza,2002,english,"france, united states of america, germany","black comedy, drama, comedy, indie",1000000,213137,0.9539489584918497,10289,0.04605104150815035,223426
love ranch,2010,english,united states of america,"period piece, marriage drama, drama",25000000,137885,0.9434549671910174,8264,0.05654503280898261,146149
lucky number slevin,2006,english,"united states of america, germany","crime fiction, thriller, comedy thriller, mystery, drama, crime thriller",27000000,22495466,0.3995012083440266,33813415,0.6004987916559734,56308881
lucky numbers,2000,english,"france, united states of america","crime fiction, comedy",65000000,10042516,0.9221589789445982,847706,0.0778410210554018,10890222
lucy,2003,english,united states of america,"biographical film, comedy-drama, television movie",40000000,126663600,0.27603758502526676,332200000,0.7239624149747332,458863600
"lust, caution",2007,"english, cantonese, standard mandarin, hindi, japanese, shanghainese","united states of america, hong kong, china, taiwan","thriller, erotic drama, erotica, world cinema, erotic thriller, period piece, drama, art film, war film, romance film, chinese movies, spy",15000000,4604982,0.06863691400074062,62486933,0.9313630859992593,67091915
luther,1928,german,germany,"christian film, silent film, indie, black-and-white",35000000,5791328,0.1769570699451116,26935977,0.8230429300548884,32727305
luther,1973,english,"united states of america, canada, united kingdom","christian film, period piece, biography, drama",35000000,5791328,0.1769570699451116,26935977,0.8230429300548884,32727305
luther,2003,"latin, english","united states of america, germany","christian film, biography, world cinema, costume drama, period piece, drama, biographical film, political drama",35000000,5791328,0.1769570699451116,26935977,0.8230429300548884,32727305
macgruber,2010,"russian, english",united states of america,"parody, action/adventure, action, comedy",10000000,8525600,0.9144798906348296,797295,0.08552010936517036,9322895
machete,2010,"spanish, english, hungarian",united states of america,"thriller, crime fiction, adventure, action/adventure, comedy, action",12500000,26593646,0.5734977292905453,19777324,0.4265022707094546,46370970
machine gun preacher,2011,"arabic, english",united states of america,"crime fiction, biographical film, action, drama",30000000,538690,0.16134771422324326,2800000,0.8386522857767568,3338690
mad hot ballroom,2005,"english, spanish",united states of america,"culture & society, dance, biography, indie, musical, music, family film, documentary",500000,8117961,0.891659647110654,986366,0.10834035288934592,9104327
mad max,1979,english,australia,"thriller, tragedy, adventure, world cinema, doomsday film, chase movie, science fiction, cult, apocalyptic and post-apocalyptic fiction, biker film, action",200000,8750000,0.9973559239579369,23197,0.0026440760420631156,8773197
mad max beyond thunderdome,1985,english,"united states of america, australia, new zealand","science fiction, indie, world cinema, doomsday film, apocalyptic and post-apocalyptic fiction, action",10000000,36230219,0.9999979575103077,74,2.042489692258354e-06,36230293
mad money,2008,english,united states of america,"crime fiction, heist, crime comedy, caper story, action/adventure, comedy, action",22000000,20668843,0.7825501834136038,5743320,0.2174498165863962,26412163
madadayo,1993,"japanese, english",japan,"japanese movies, drama, world cinema",11900000,596,0.5,596,0.5,1192
madagascar,1994,spanish,cuba,drama,75000000,193595521,0.3478433088328231,362964045,0.6521566911671769,556559566
madagascar,2005,"french, german, portuguese, english, spanish",united states of america,"adventure, computer animation, animation, ""childrens"", fantasy, comedy, family film",75000000,193595521,0.3478433088328231,362964045,0.6521566911671769,556559566
madagascar 3: europe's most wanted,2012,english,united states of america,"family film, ""childrens/family"", adventure, animation, comedy",145000000,216391482,0.2897112313338661,530529792,0.7102887686661339,746921274
madagascar: escape 2 africa,2008,"italian, english",united states of america,"adventure, ""childrens/family"", computer animation, animation, comedy, family film, action",150000000,180174880,0.29827103633228547,423889404,0.7017289636677145,604064284
made,1972,english,united kingdom,drama,5000000,5313300,0.9694647699827009,167353,0.030535230017299034,5480653
made,2001,english,united states of america,"thriller, crime fiction, drama, comedy",5000000,5313300,0.9694647699827009,167353,0.030535230017299034,5480653
made in dagenham,2010,english,united kingdom,"history, biography, drama, comedy",8000000,1095369,0.08673118612806506,11534102,0.9132688138719349,12629471
made of honor,2008,english,"united states of america, united kingdom","romantic comedy, romance film, comedy",40000000,46012734,0.4318468230003813,60536004,0.5681531769996188,106548738
madea's big happy family,2011,english,united states of america,"comedy-drama, drama, comedy",25000000,53345287,0.9849338882955274,816000,0.015066111704472605,54161287
madea's witness protection,2012,english,united states of america,comedy,20000000,65653242,0.9813749758181116,1246000,0.018625024181888338,66899242
madonna: truth or dare,1991,english,united states of america,"lgbt, rockumentary, musical, comedy, documentary",4500000,15012935,0.5174566103015775,14000000,0.4825433896984224,29012935
magic mike,2012,american english,united states of america,"biographical film, drama, comedy film",7000000,113721571,0.6667941113934067,56828182,0.3332058886065933,170549753
magnolia,1999,"french, english, german",united states of america,drama,37000000,22455976,0.4634703893268946,25995827,0.5365296106731055,48451803
maid in manhattan,2002,"french, english, spanish",united states of america,"romantic comedy, romance film, drama, comedy",55000000,94011225,0.5735310271850165,69905321,0.4264689728149835,163916546
malibu's most wanted,2003,english,united states of america,"parody, crime fiction, hip hop movies, comedy of manners, satire, comedy, teen",15000000,34432201,0.9945034882514563,190303,0.005496511748543664,34622504
mama,1990,standard mandarin,china,"drama, indie, black-and-white, chinese movies",15000000,71628180,0.4836618808695461,76467386,0.5163381191304539,148095566
mambo italiano,2003,"french, italian, english","united states of america, canada","lgbt, romantic comedy, comedy-drama, gay, gay interest, comedy, gay themed, romance film, domestic comedy",5500000,6253026,0.6487713858666161,3385232,0.35122861413338385,9638258
mamma mia!,2008,"greek, english","united states of america, united kingdom, germany","romantic comedy, romance film, comedy, musical, musical comedy",52000000,144290968,0.2342729354453705,471618709,0.7657270645546295,615909677
man of steel,2013,english,united states of america,"science fiction, action, fantasy, adventure",225000000,291045518,0.43430196902398743,379100000,0.5656980309760126,670145518
man of the house,1995,english,united states of america,"family film, comedy",50000000,19699706,0.8914012702250428,2400000,0.10859872977495719,22099706
man of the house,2005,english,united states of america,"short film, drama",50000000,19699706,0.8914012702250428,2400000,0.10859872977495719,22099706
man of the year,1995,english,united states of america,"lgbt, mockumentary, comedy, indie",20000000,37442180,0.8791873025319167,5145082,0.12081269746808329,42587262
man of the year,2006,english,united states of america,"thriller, parody, satire, drama, comedy, political cinema",20000000,37442180,0.8791873025319167,5145082,0.12081269746808329,42587262
man on a ledge,2012,english,united states of america,thriller,42000000,18620000,0.3752410248473241,31001440,0.624758975152676,49621440
man on fire,1957,english,united states of america,drama,60000000,77911774,0.5948665339930462,53061763,0.40513346600695377,130973537
man on fire,1987,"french, italian, english","france, italy","thriller, action, drama, indie",60000000,77911774,0.5948665339930462,53061763,0.40513346600695377,130973537
man on fire,2004,"english, spanish","united states of america, united kingdom","thriller, crime fiction, drama",60000000,77911774,0.5948665339930462,53061763,0.40513346600695377,130973537
man on the moon,1999,english,"united states of america, japan, united kingdom, germany","biography, japanese movies, period piece, drama, comedy, biographical film",52000000,34607430,0.7295846076362675,12827000,0.2704153923637324,47434430
man on wire,2008,"french, english","united states of america, united kingdom","culture & society, biography, indie, history, law & crime, documentary",1900000,2962242,0.5633171305729753,2296327,0.4366828694270247,5258569
manderlay,2005,english,"united states of america, spain, denmark, sweden, switzerland, israel, france, argentina, united kingdom, germany, netherlands","melodrama, indie, world cinema, experimental film, period piece, drama, avant-garde",14200000,78378,0.11612966315908006,596540,0.88387033684092,674918
mao's last dancer,2009,"english, standard mandarin",australia,"dance, world cinema, biopic [feature], period piece, political drama, musical, drama, film adaptation, romance film, biographical film",18000000,4817770,0.18563830006538495,21134687,0.814361699934615,25952457
marci x,2003,english,united states of america,"parody, romantic comedy, comedy of manners, comedy",20000000,1648818,0.9839542258606223,26888,0.01604577413937767,1675706
margin call,2011,english,united states of america,"thriller, drama",3400000,5354039,0.2745092439571106,14150000,0.7254907560428894,19504039
maria full of grace,2004,"english, spanish","united states of america, colombia","thriller, drama, crime fiction, social problem film, world cinema",3200000,6529624,0.45215376772416727,7911534,0.5478462322758327,14441158
marie antoinette,1938,english,united states of america,"biographical film, drama, black-and-white",40000000,15962471,0.2620355807947737,44954718,0.7379644192052263,60917189
marie antoinette,2006,"french, english","united states of america, france, japan","history, biography, drama, japanese movies",40000000,15962471,0.2620355807947737,44954718,0.7379644192052263,60917189
marmaduke,2010,english,united states of america,"family film, animal picture, comedy, ""childrens/family""",50000000,33644788,0.3742637514290135,56251142,0.6257362485709864,89895930
married life,2007,english,"united states of america, canada","crime fiction, romance film, drama, period piece",12000000,1507990,0.5221002556854083,1380325,0.4778997443145917,2888315
mars attacks!,1996,"french, english",united states of america,"thriller, parody, science fiction, ensemble film, alien film, fantasy, comedy, action",80000000,37781197,0.3726647358484039,63600000,0.6273352641515961,101381197
mars needs moms,2011,english,united states of america,"science fiction, adventure, computer animation, animation, comedy, family film, action",150000000,21392758,0.5409074310897174,18157000,0.4590925689102826,39549758
martha marcy may marlene,2011,english,united states of america,"thriller, drama",1000000,2990625,0.6258581515846493,1787814,0.3741418484153507,4778439
martian child,2007,english,united states of america,"science fiction, melodrama, indie, family drama, comedy-drama, drama, comedy, film adaptation, family film",27000000,7500310,0.7969691347674359,1910732,0.20303086523256406,9411042
mary poppins,1964,english,united states of america,"""childrens/family"", musical, fantasy, comedy, drama, family film, ""childrens fantasy""",6000000,102272727,0.9918101763760374,844512,0.008189823623962623,103117239
mary reilly,1996,english,"united states of america, united kingdom","thriller, horror, costume drama, psychological thriller, period piece, drama, film adaptation, costume horror",47000000,5707094,0.4610153220648299,6672308,0.53898467793517,12379402
masked and anonymous,2003,english,"united states of america, united kingdom","ensemble film, indie, comedy-drama, musical, political drama, political satire, drama, comedy, music, musical drama",7500000,533569,0.9770429184077817,12537,0.022957081592218362,546106
master and commander: the far side of the world,2003,"french, portuguese, english",united states of america,"adventure, costume adventure, film adaptation, action/adventure, period piece, drama, war film, action",135000000,93927920,0.441154950543312,118985751,0.558845049456688,212913671
match point,2005,english,"united kingdom, luxembourg","crime fiction, thriller, sports, drama, romantic drama, romance film",15000000,23151529,0.2629796537162682,64883909,0.7370203462837318,88035438
maurice,1987,english,united kingdom,"lgbt, indie, gay themed, gay, period piece, gay interest, drama, film adaptation, romantic drama, romance film",2600000,2484230,0.9400821246916351,158337,0.05991787530836493,2642567
max,2002,english,"canada, hungary","period piece, biography, drama, political drama, war film",20000000,42656255,0.970425141996287,1300000,0.029574858003713008,43956255
max keeble's big move,2001,english,united states of america,"family film, comedy, ""childrens/family""",12000000,17294293,0.9280715917773413,1340361,0.07192840822265871,18634654
max payne,2008,"russian, english, spanish","united states of america, canada","thriller, crime thriller, action, crime fiction, action/adventure",35000000,40689393,0.46356445254089856,47085657,0.5364355474591014,87775050
may,2002,english,united states of america,"thriller, lgbt, horror, psychological thriller, cult, drama, romance film",1750000,150277,0.5684795478704289,114072,0.43152045212957113,264349
me and you and everyone we know,2005,english,"united states of america, united kingdom","romantic comedy, indie, comedy of manners, comedy-drama, drama, comedy, romantic drama, romance film",2000000,3885134,0.48486366503353745,4127704,0.5151363349664626,8012838
"me, myself & irene",2000,"german, english",united states of america,"gross out, gross-out film, comedy, slapstick",51000000,90570999,0.606755495754403,58700000,0.393244504245597,149270999
mean creek,2004,english,united states of america,"crime fiction, tragedy, indie, drama, suspense, coming of age",500000,603951,0.7521670145513781,198997,0.24783298544862184,802948
mean girls,2004,"vietnamese, german, english, swahili","united states of america, canada","lgbt, comedy of manners, comedy-drama, coming of age, comedy, teen",18000000,86058055,0.6571130305923953,44905799,0.34288696940760466,130963854
mean machine,2001,english,"united states of america, united kingdom","sports, drama, prison, comedy",4500000,92770,0.012690476848395244,7217436,0.9873095231516048,7310206
meek's cutoff,2010,english,united states of america,"indie, world cinema, period piece, action/adventure, western, drama",2000000,977772,0.8112560225744385,227485,0.1887439774255615,1205257
meet dave,2008,english,united states of america,"science fiction, comedy, slapstick",60000000,11803254,0.22990560087894782,39536313,0.7700943991210522,51339567
meet joe black,1998,english,united states of america,"heaven-can-wait fantasies, mystery, fantasy, drama, romantic drama, romance film, romantic fantasy",85000000,44619100,0.3121524330821092,98321000,0.6878475669178907,142940100
meet me in st. louis,1944,english,united states of america,"americana, musical, family drama, romance film",1700000,415008,0.8293773794178483,85377,0.17062262058215175,500385
meet the fockers,2004,"hebrew, english, spanish",united states of america,"romance film, screwball comedy, comedy, domestic comedy",60000000,279261160,0.5343096139269183,243396776,0.46569038607308166,522657936
meet the parents,2000,"french, spanish, hebrew, english, thai",united states of america,"romantic comedy, romance film, screwball comedy, comedy",55000000,166244045,0.5030928761327806,164200000,0.49690712386721936,330444045
meet the spartans,2008,english,"united states of america, canada","parody, period piece, sword and sandal, comedy, war film",30000000,38233676,0.4451076527837049,47663917,0.5548923472162951,85897593
megamind,2010,english,united states of america,"science fiction, superhero movie, animation, action/adventure, comedy, family film, action",130000000,148415853,0.4610803079816704,173471355,0.5389196920183296,321887208
melancholia,2011,english,"france, denmark, sweden, germany","science fiction, drama",9400000,3030848,0.17193079628429328,14597454,0.8280692037157067,17628302
memento,2000,english,united states of america,"thriller, crime fiction, indie, existentialism, psychological thriller, mystery, drama, suspense, crime thriller",5000000,25544867,0.6430734150228371,14178229,0.3569265849771629,39723096
memoirs of a geisha,2005,"japanese, english","united states of america, japan","melodrama, japanese movies, period piece, drama, film adaptation, romantic drama, romance film",85000000,57490508,0.35434823977141144,104752454,0.6456517602285885,162242962
men in black,1997,"english, spanish",united states of america,"action/adventure, science fiction, action, buddy film, comedy",90000000,250690539,0.4253385869161364,338700000,0.5746614130838635,589390539
men in black ii,2002,english,united states of america,"science fiction, buddy film, action/adventure, alien film, comedy, action",140000000,193735288,0.4352278806527691,251400000,0.5647721193472309,445135288
men of honor,2000,english,united states of america,"biography, drama, biopic [feature]",32000000,48818921,0.5928691877846575,33524574,0.4071308122153426,82343495
mercury rising,1998,english,united states of america,"thriller, action/adventure, action, suspense, political thriller",60000000,32935289,0.3537348080234621,60172000,0.646265191976538,93107289
message in a bottle,1999,english,united states of america,"romantic drama, romance film, drama, film adaptation",30000000,52880016,0.4448183788938925,66000000,0.5551816211061075,118880016
metropolis,1927,"silent film, german","weimar republic, germany","thriller, science fiction, indie, world cinema, silent film, black-and-white, fantasy, drama, romance film, action, dystopia, adventure",15000000,1236166,0.9158745835219539,113545,0.08412541647804604,1349711
miami vice,2006,"english, spanish","united states of america, germany","thriller, crime fiction, action thrillers, action/adventure, drama, crime thriller, action",135000000,63478838,0.38748457579584566,100344039,0.6125154242041544,163822877
michael clayton,2007,english,united states of america,"thriller, crime fiction, mystery, drama, crime thriller, courtroom drama",21500000,49033882,0.5272923370100181,43957953,0.47270766298998185,92991835
michael collins,1996,english,"united states of america, ireland, united kingdom","biography, political thriller, biopic [feature], drama, war film, biographical film, political drama",25000000,11092559,0.9961166698081854,43244,0.003883330191814636,11135803
michael jordan to the max,2000,english,united states of america,"sports, documentary",7000000,18650521,0.8666358961433968,2870075,0.13336410385660322,21520596
mickey blue eyes,1999,english,"united states of america, united kingdom","romantic comedy, gangster film, screwball comedy, comedy, romance film, comedy of errors",40000000,33864342,0.6240625197298071,20400000,0.3759374802701929,54264342
micmacs,2009,french,france,"crime fiction, fantasy comedy, comedy, world cinema",42000000,1262079,0.07432790168977617,15717803,0.9256720983102238,16979882
midnight cowboy,1969,"italian, english",united states of america,"drama, buddy film",3600000,44785053,0.9996400987411559,16124,0.00035990125884415936,44801177
midnight in paris,2011,"french, english, spanish","united states of america, spain","romantic comedy, romance film, comedy, indie",30000000,56817045,0.34963656121462305,105686112,0.650363438785377,162503157
midnight run,1988,english,united states of america,"crime fiction, thriller, buddy film, action/adventure, comedy, action, airplanes and airports",30000000,38413606,0.47067649479916374,43200000,0.5293235052008363,81613606
milk,2008,english,united states of america,"lgbt, tragedy, biography, indie, history, period piece, drama, biographical film, political drama",20000000,31841299,0.555758867810379,25452072,0.444241132189621,57293371
million dollar baby,1941,english,united states of america,black-and-white,30000000,100492203,0.433290092800994,131436024,0.566709907199006,231928227
million dollar baby,2004,"irish, english",united states of america,"sports, tragedy, drama, boxing",30000000,100492203,0.433290092800994,131436024,0.566709907199006,231928227
mimic,1997,"italian, english",united states of america,"thriller, natural horror films, science fiction, horror",30000000,25480490,0.9999877162426946,313,1.2283757305450696e-05,25480803
mindhunters,2004,english,"united states of america, united kingdom, netherlands","thriller, psychological thriller, slasher, action/adventure, mystery, crime thriller, action, whodunit",27000000,4480744,0.2118672386069224,16668085,0.7881327613930776,21148829
mini's first time,2006,english,united states of america,"crime fiction, indie, comedy-drama, drama, comedy, black comedy, film noir",6000000,49034,0.31368108599137656,107284,0.6863189140086234,156318
minority report,2002,"swedish, english",united states of america,"crime fiction, thriller, science fiction, future noir, chase movie, action/adventure, mystery, drama, dystopia, film adaptation, action, film noir",102000000,132072926,0.3680214260576458,226800000,0.6319785739423541,358872926
miracle,2004,english,united states of america,"sports, period piece, drama",28000000,64378093,0.9985015518876744,96612,0.0014984481123256012,64474705
miracle at st. anna,2008,"italian, german, english","united states of america, italy","crime fiction, period piece, film adaptation, drama, war film",45000000,7919117,0.8484476711907255,1414537,0.1515523288092745,9333654
mirror mirror,2012,english,united states of america,"drama, fantasy, comedy, adventure",85000000,64935167,0.3548010676209045,118083355,0.6451989323790955,183018522
mirrors,2008,english,"united states of america, romania, germany","thriller, mystery, horror",35000000,30691439,0.3930027709685959,47403275,0.6069972290314041,78094714
miss congeniality,2000,"french, spanish, russian, english, hawaiian","united states of america, australia","romantic comedy, thriller, action/adventure, crime fiction, comedy, romance film, action",45000000,106807667,0.5004553981206841,106613284,0.499544601879316,213420951
miss march,2009,"portuguese, english",united states of america,"road movie, sex comedy, buddy film, comedy, teen",6000000,4543320,0.9894788973586498,48309,0.010521102641350161,4591629
miss potter,2006,english,"united states of america, united kingdom","biography, costume drama, period piece, drama, biopic [feature], romantic drama, biographical film, romance film",30000000,3005605,0.08374198206543727,32885652,0.9162580179345627,35891257
mission to mars,2000,english,united states of america,"thriller, science fiction, drama, adventure",90000000,60883407,0.5485811676334643,50100000,0.4514188323665357,110983407
mission: impossible,1996,"french, czech, english",united states of america,"thriller, action/adventure, action, spy",80000000,180981856,0.39541901478528374,276714535,0.6045809852147163,457696391
mission: impossible ii,2000,english,"united states of america, australia, germany","thriller, action thrillers, action/adventure, glamorized spy film, action, spy",125000000,215409889,0.3942433699527004,330978219,0.6057566300472996,546388108
mission: impossible iii,2006,"czech, italian, english, cantonese, standard mandarin, german","united states of america, china, germany","thriller, action thrillers, action/adventure, glamorized spy film, action, chinese movies, spy",150000000,134029801,0.33635306711903423,264449696,0.6636469328809658,398479497
moby dick,1956,english,united states of america,"drama, adventure",4500000,353,0.5,353,0.5,706
modern times,1936,english,united states of america,"silent film, satire, drama, comedy, family film",1500000,163577,0.3528271119758077,300041,0.6471728880241924,463618
mommie dearest,1981,english,united states of america,"biography, childhood drama, docudrama, drama, biopic [feature], biographical film",5000000,19032261,0.9999949034165919,97,5.096583408109495e-06,19032358
mona lisa smile,2003,"italian, english",united states of america,"drama, romance film, feminist film, coming of age, period piece",65000000,63860942,0.4518314039405216,77477047,0.5481685960594784,141337989
mondays in the sun,2002,spanish,"france, spain, italy","social problem film, drama, world cinema, ensemble film",4000000,153256,0.015586418450423857,9679407,0.9844135815495761,9832663
money talks,1997,"french, english",united states of america,"action/adventure, heist, action, buddy film, comedy",25000000,40922619,0.8453757199461878,7484992,0.1546242800538122,48407611
moneyball,2011,"english, american english",united states of america,"sports, biographical film, biography, drama",50000000,75605492,0.6792895309365828,35695343,0.32071046906341716,111300835
monkeybone,2001,english,united states of america,"stop motion, heavenly comedy, animation, action/adventure, fantasy, superhero, fantasy comedy, comedy",75000000,5411999,0.7100157234664044,2210366,0.28998427653359554,7622365
monsoon wedding,2001,"hindi, punjabi, english, urdu","united states of america, france, italy, india, germany","romantic comedy, indie, world cinema, family drama, comedy-drama, drama, comedy, romantic drama, romance film, domestic comedy, art film",1200000,13885966,0.45102820781362324,16901390,0.5489717921863768,30787356
monster,2003,english,"united states of america, germany","lgbt, crime fiction, biography, indie, period piece, drama, biographical film",5000000,34469210,0.536562480926261,29771603,0.463437519073739,64240813
monster,2009,"japanese, english",united states of america,"thriller, natural horror films, science fiction, horror, indie, monster movie, monster, disaster",5000000,34469210,0.536562480926261,29771603,0.463437519073739,64240813
monster house,2006,english,united states of america,"""childrens/family"", creature film, animation, haunted house film, mystery, fantasy, comedy, family film, ""childrens fantasy""",75000000,73661010,0.519246895362393,68200233,0.48075310463760706,141861243
monster's ball,2001,english,united states of america,"romantic drama, romance film, melodrama, drama, indie",4000000,31273922,0.6963767521186949,13635564,0.30362324788130507,44909486
monster-in-law,2005,english,"united states of america, germany","romantic comedy, romance film, comedy",45000000,82931301,0.5334666599535705,72526026,0.4665333400464296,155457327
monsters university,2013,english,united states of america,"family film, comedy, fantasy, adventure, animation",200000000,268492764,0.36107500906235285,475100000,0.6389249909376472,743592764
monsters vs. aliens,2009,english,united states of america,"science fiction, adventure, ""childrens/family"", computer animation, creature film, animation, comedy, monster, family film, action",175000000,198351526,0.5196701185142668,183335854,0.4803298814857332,381687380
"monsters, inc.",2001,english,united states of america,"adventure, ""childrens/family"", computer animation, educational, creature film, animation, fantasy, comedy, family film, fantasy comedy",115000000,289423425,0.5146921009026078,272900000,0.4853078990973922,562323425
monte carlo,1926,"silent film, english",united states of america,silent film,20000000,23186769,0.5828357277964384,16595914,0.41716427220356156,39782683
monte carlo,1930,english,united states of america,"romantic comedy, musical, romance film, black-and-white, comedy",20000000,23186769,0.5828357277964384,16595914,0.41716427220356156,39782683
monte carlo,2011,english,"united states of america, hungary","romantic comedy, adventure, coming of age, comedy, film adaptation, drama, romance film",20000000,23186769,0.5828357277964384,16595914,0.41716427220356156,39782683
moon,2009,"english, spanish",united kingdom,"thriller, science fiction, psychological thriller",5000000,5010163,0.5133307452469528,4749944,0.4866692547530473,9760107
moonlight mile,2002,"hebrew, english",united states of america,"crime fiction, coming of age, family drama, period piece, drama, romantic drama, romance film, courtroom drama",21000000,6835856,0.6828310716658093,3175194,0.3171689283341907,10011050
moonraker,1979,"italian, english","france, united kingdom","thriller, science fiction, adventure, action/adventure, glamorized spy film, action",31000000,70308099,0.33430999250295157,140000000,0.6656900074970484,210308099
moonrise kingdom,2012,english,united states of america,"comedy film, drama, romance film",16000000,45512466,0.6610529161398937,23335980,0.3389470838601063,68848446
morning glory,1933,english,united states of america,"drama, black-and-white",40000000,31011732,0.5165094584738262,29029244,0.4834905415261737,60040976
morning glory,2010,"ukrainian, english",united states of america,"romance film, drama, comedy",40000000,31011732,0.5165094584738262,29029244,0.4834905415261737,60040976
mortal kombat,1995,english,united states of america,"thriller, science fiction, fantasy adventure, adventure, action/adventure, martial arts film, fantasy, action",20000000,70433227,0.5766917711917986,51700000,0.4233082288082014,122133227
mortal kombat: annihilation,1997,english,united states of america,"thriller, science fiction, fantasy adventure, adventure, action/adventure, martial arts film, fantasy, action",30000000,35927406,0.6992915740804017,15449455,0.30070842591959834,51376861
morvern callar,2002,english,"united kingdom, scotland","road movie, feminist film, drama, indie, film adaptation",6000000,267907,0.30853735922415076,600406,0.6914626407758493,868313
mother and child,2009,english,"united states of america, spain","romantic drama, romance film, drama",7000000,1110509,0.19753019003477607,4511462,0.802469809965224,5621971
motherhood,2009,english,united states of america,"comedy-drama, indie, comedy",10000000,93388,0.12846798067505255,633548,0.8715320193249475,726936
moulin rouge,1952,english,united kingdom,"biographical film, biography, drama, period piece",53000000,3188,0.5,3188,0.5,6376
moulin rouge!,2001,"french, german, english, spanish","united states of america, australia, united kingdom","jukebox musical, costume drama, remake, musical, period piece, drama, comedy, romantic drama, romance film",50000000,57386607,0.31031773883773983,127541935,0.6896822611622602,184928542
mousehunt,1997,english,united states of america,"black comedy, family film, comedy, slapstick",38000000,61917389,0.5057891652957898,60500000,0.4942108347042102,122417389
movie 43,2013,english,united states of america,comedy,10000000,8840453,0.2725255485775327,23598535,0.7274744514224674,32438988
mozart and the whale,2005,english,united states of america,"drama, romantic drama, romance film, comedy-drama",12000000,36006,0.4263739386834346,48441,0.5736260613165655,84447
mozart's sister,2010,french,france,"music, biography, drama",4500000,707885,0.5734313941506977,526587,0.4265686058493024,1234472
mr. & mrs. smith,2005,"english, spanish",united states of america,"thriller, romantic comedy, action/adventure, comedy, black comedy, romance film, action",110000000,186336279,0.38239483502112015,300951367,0.6176051649788799,487287646
mr. 3000,2004,english,united states of america,"sports, drama, comedy, baseball",30000000,21811187,0.9987092122637015,28190,0.0012907877362985218,21839377
mr. brooks,2007,english,united states of america,"thriller, crime fiction, psychological thriller, mystery, drama, crime thriller",20000000,28549298,0.5893290141507259,19894436,0.41067098584927414,48443734
mr. deeds goes to town,1936,english,united states of america,"romantic comedy, americana, screwball comedy, comedy of manners, comedy-drama, black-and-white, drama, comedy, romance film",800000,8362,0.5,8362,0.5,16724
