Name,Year,Languages,Countries,Genres,Budget,domestic_gross,domestic_percentage,foreign_gross,foreign_percentage,worldwide_gross
resident evil: retribution,2012,english,"united states of america, germany","thriller, science fiction, horror, adventure, history, action",65000000.0,42345531.0,0.1759648793381629,198302098.0,0.824035120661837,240647629.0
revolutionary road,2008,english,"united states of america, united kingdom","tragedy, period piece, marriage drama, drama, film adaptation, romantic drama, romance film",45000000.0,22951340.0,0.2883159587572712,56653480.0,0.7116840412427288,79604820.0
righteous kill,2008,"russian, english, spanish",united states of america,"thriller, crime fiction, psychological thriller, mystery, drama, crime thriller, action",60000000.0,40081410.0,0.5107121546363654,38400000.0,0.4892878453636345,78481410.0
rings,2005,english,united states of america,"short film, horror",25000000.0,27793018.0,0.3345296132480044,55287872.0,0.6654703867519955,83080890.0
rio,2011,"portuguese, english",united states of america,"adventure, computer animation, animation, musical, comedy, family film",90000000.0,143619809.0,0.2945927659731258,343900000.0,0.7054072340268742,487519809.0
rise of the planet of the apes,2011,"english, american sign",united states of america,"thriller, science fiction, adventure, drama, reboot, action",93000000.0,176760185.0,0.3668739408863628,305040688.0,0.6331260591136372,481800873.0
road to perdition,2002,english,united states of america,"thriller, crime fiction, gangster film, crime drama, family drama, action/adventure, period piece, drama, film adaptation, coming of age",80000000.0,104454762.0,0.5684465581360009,79300000.0,0.4315534418639991,183754762.0
road trip,2000,english,united states of america,"sex comedy, stoner film, adventure, comedy",16000000.0,68540777.0,0.5723451232364325,51213501.0,0.4276548767635675,119754278.0
robin hood,1922,"silent film, english",united states of america,"swashbuckler films, silent film, indie, black-and-white, action/adventure, drama, romantic drama, romance film, action",210000000.0,105487148.0,0.327133514763734,216971858.0,0.672866485236266,322459006.0
robin hood,1991,english,united kingdom,"action/adventure, swashbuckler films, television movie, adventure, costume drama",210000000.0,105487148.0,0.327133514763734,216971858.0,0.672866485236266,322459006.0
robin hood,2010,"french, english","united states of america, united kingdom","swashbuckler films, adventure, action/adventure, period piece, drama, action",210000000.0,105487148.0,0.327133514763734,216971858.0,0.672866485236266,322459006.0
robin hood,2009,malayalam,india,"thriller, crime fiction, action, drama",210000000.0,105487148.0,0.327133514763734,216971858.0,0.672866485236266,322459006.0
robin hood,1973,english,united states of america,"romance film, family film, drama, adventure, animation",210000000.0,105487148.0,0.327133514763734,216971858.0,0.672866485236266,322459006.0
robin hood,1912,english,united states of america,"short film, silent film, drama, indie, black-and-white",210000000.0,105487148.0,0.327133514763734,216971858.0,0.672866485236266,322459006.0
robocop,1987,english,united states of america,"thriller, crime fiction, science fiction, superhero movie, stop motion, action/adventure, satire, action",120000000.0,58607007.0,0.2411991648806584,184374792.0,0.7588008351193416,242981799.0
robots,1988,english,"united states of america, canada",science fiction,80000000.0,128200012.0,0.488359621896931,134311478.0,0.511640378103069,262511490.0
robots,2005,english,united states of america,"science fiction, adventure, animation, comedy, romance film, family film",80000000.0,128200012.0,0.488359621896931,134311478.0,0.511640378103069,262511490.0
rock of ages,2012,english,united states of america,"romance film, musical, drama, comedy",70000000.0,38518613.0,0.6311222951290482,22513319.0,0.3688777048709518,61031932.0
rock star,2001,english,united states of america,"comedy-drama, period piece, musical, drama, comedy, musical drama",38000000.0,17008282.0,0.8797017918299465,2325863.0,0.1202982081700535,19334145.0
rocknrolla,2008,"english, russian","united states of america, united kingdom","crime fiction, thriller, gangster film, caper story, action comedy, action/adventure, comedy, crime thriller, black comedy, action",18000000.0,5700626.0,0.2051002544079209,22093713.0,0.794899745592079,27794339.0
rocky balboa,2006,"english, spanish",united states of america,"sports, romance film, action, drama",24000000.0,70270943.0,0.4497913378967819,85959151.0,0.5502086621032181,156230094.0
role models,2008,english,"united states of america, germany","romance film, comedy",28000000.0,67300955.0,0.7121731930681748,27199871.0,0.2878268069318251,94500826.0
roll bounce,2005,english,united states of america,"dance, comedy-drama, period piece, drama, comedy, coming of age, teen",10000000.0,17380866.0,0.993143196456678,120000.0,0.0068568035433217,17500866.0
rollerball,2002,english,united states of america,"sports, science fiction, action",70000000.0,18990798.0,0.7345751502624632,6861966.0,0.2654248497375367,25852764.0
rollerball,1975,english,united states of america,"science fiction, action, dystopia",70000000.0,18990798.0,0.7345751502624632,6861966.0,0.2654248497375367,25852764.0
romeo must die,2000,"chinese, english",united states of america,"crime fiction, action/adventure, action, martial arts film, thriller",25000000.0,55973336.0,0.6148432347548397,35063424.0,0.3851567652451603,91036760.0
rugrats go wild,2003,english,united states of america,"drama, animation",25000000.0,39402572.0,0.7106857359460428,16040460.0,0.2893142640539572,55443032.0
rules of engagement,2000,"arabic, english","united states of america, canada, united kingdom, germany","thriller, courtroom drama, action, drama, war film",60000000.0,61335230.0,0.8550573093965769,10397073.0,0.1449426906034231,71732303.0
rush,1991,english,united states of america,"crime fiction, crime thriller, action, drama, film adaptation",38000000.0,26947624.0,0.2743295717956761,71283215.0,0.7256704282043239,98230839.0
rush,2013,english,united states of america,"sports, biographical film, action, drama",38000000.0,26947624.0,0.2743295717956761,71283215.0,0.7256704282043239,98230839.0
rush hour 2,2001,"standard cantonese, english, standard mandarin, cantonese","united states of america, hong kong","thriller, crime fiction, buddy film, action comedy, action/adventure, martial arts film, comedy, action, chinese movies",90000000.0,226164286.0,0.6509714165410706,121261546.0,0.3490285834589294,347425832.0
rush hour 3,2007,"french, japanese, latin, english, standard mandarin","united states of america, france, germany","thriller, crime fiction, buddy film, action comedy, action/adventure, martial arts film, comedy, action",180000000.0,140125968.0,0.542919529339037,117971154.0,0.457080470660963,258097122.0
s.w.a.t.,2003,"french, english, spanish",united states of america,"crime fiction, thriller, action thrillers, action/adventure, crime thriller, action",70000000.0,116934650.0,0.562928344151104,90790989.0,0.4370716558488959,207725639.0
safe,2012,english,united states of america,"crime fiction, action/adventure, action",33000000.0,17142080.0,0.4124194899177595,24422590.0,0.5875805100822405,41564670.0
safe,1995,english,"united states of america, united kingdom","thriller, drama, psychological thriller, indie",33000000.0,17142080.0,0.4124194899177595,24422590.0,0.5875805100822405,41564670.0
safe house,1998,english,united states of america,"thriller, psychological thriller, action/adventure, suspense, crime thriller, action, spy",85000000.0,126373434.0,0.605428222448473,82360532.0,0.394571777551527,208733966.0
safe house,2012,english,"united states of america, south africa","action/adventure, crime fiction, action, thriller, mystery",85000000.0,126373434.0,0.605428222448473,82360532.0,0.394571777551527,208733966.0
sahara,1984,english,"united states of america, united kingdom","indie, action/adventure, period piece, drama, romantic drama, romance film, adventure",145000000.0,68671925.0,0.5644023878146088,53000000.0,0.4355976121853911,121671925.0
sahara,1958,hindi,india,bollywood,145000000.0,68671925.0,0.5644023878146088,53000000.0,0.4355976121853911,121671925.0
sahara,1943,english,united states of america,"black-and-white, war film",145000000.0,68671925.0,0.5644023878146088,53000000.0,0.4355976121853911,121671925.0
sahara,2005,"french, arabic, english","united states of america, spain, united kingdom, germany","buddy film, adventure, action/adventure, comedy, film adaptation, action",145000000.0,68671925.0,0.5644023878146088,53000000.0,0.4355976121853911,121671925.0
salt,2010,"russian, english, korean",united states of america,"thriller, crime fiction, action/adventure, mystery, action, spy",130000000.0,118311368.0,0.4031005655901295,175191986.0,0.5968994344098705,293503354.0
salt,2009,english,australia,"short film, documentary",130000000.0,118311368.0,0.4031005655901295,175191986.0,0.5968994344098705,293503354.0
salt,1986,malayalam,india,drama,130000000.0,118311368.0,0.4031005655901295,175191986.0,0.5968994344098705,293503354.0
sanctum,2011,english,"united states of america, australia","action/adventure, thriller, action, drama, adventure",30000000.0,23209310.0,0.2130132907908395,85747788.0,0.7869867092091605,108957098.0
savages,1972,english,united states of america,"parody, black comedy, drama, comedy, indie",45000000.0,47382068.0,0.5711011883496778,35584084.0,0.4288988116503222,82966152.0
savages,2012,english,united states of america,"thriller, crime fiction, drama",45000000.0,47382068.0,0.5711011883496778,35584084.0,0.4288988116503222,82966152.0
savages,1974,english,united states of america,thriller,45000000.0,47382068.0,0.5711011883496778,35584084.0,0.4288988116503222,82966152.0
save the last dance,2001,english,united states of america,"dance, drama, romantic drama, music, romance film, musical drama, teen",13000000.0,91057006.0,0.6913614162499374,40649803.0,0.3086385837500626,131706809.0
saving grace,1985,english,united states of america,"drama, comedy",4000000.0,12178602.0,0.4382865433932433,15608247.0,0.5617134566067566,27786849.0
saving grace,2000,"french, english",united kingdom,"crime fiction, stoner film, comedy, indie",4000000.0,12178602.0,0.4382865433932433,15608247.0,0.5617134566067566,27786849.0
saving silverman,2001,"english, thai","united states of america, australia","crime fiction, romantic comedy, buddy film, screwball comedy, gross-out film, comedy, black comedy, gross out, romance film",22000000.0,19402030.0,0.7437516258281134,6684676.0,0.2562483741718866,26086706.0
saw,2004,english,"united states of america, australia","thriller, crime fiction, horror, indie, psychological thriller, mystery, slasher",1200000.0,55968727.0,0.538782368626069,47911300.0,0.461217631373931,103880027.0
saw,2003,english,australia,"thriller, horror, indie, psychological thriller, short film, slasher",1200000.0,55968727.0,0.538782368626069,47911300.0,0.461217631373931,103880027.0
saw ii,2005,english,"united states of america, canada","thriller, mystery, horror, psychological thriller, slasher",5000000.0,87039965.0,0.5691119714850202,65900000.0,0.4308880285149797,152939965.0
saw iii,2006,english,"united states of america, canada","thriller, crime fiction, horror, psychological thriller, slasher",10000000.0,80238724.0,0.4866661218070557,84635551.0,0.5133338781929443,164874275.0
saw iv,2007,english,"united states of america, canada","crime fiction, thriller, horror",10000000.0,63300095.0,0.4542439826020367,76052538.0,0.5457560173979633,139352633.0
saw v,2008,english,"united states of america, canada","thriller, crime fiction, horror, psychological thriller, cult, slasher",10800000.0,56746769.0,0.480051396425091,61463009.0,0.519948603574909,118209778.0
saw vi,2009,english,"united states of america, australia, canada, united kingdom","thriller, mystery, horror",11000000.0,27693292.0,0.3970227720616703,42059110.0,0.6029772279383296,69752402.0
scary movie,2000,english,united states of america,"parody, gross-out film, comedy, gross out, slasher, teen",19000000.0,157019771.0,0.5647791537818366,121000000.0,0.4352208462181633,278019771.0
scary movie 2,2001,english,"united states of america, canada","parody, horror, gross-out film, horror comedy, comedy, gross out, teen, haunted house film",45000000.0,71308997.0,0.5049472783298774,69911681.0,0.4950527216701225,141220678.0
scary movie 3,2003,english,"united states of america, canada","parody, horror, absurdism, gross-out film, horror comedy, comedy, gross out, teen, slapstick",45000000.0,110003217.0,0.4984892072335176,110670000.0,0.5015107927664824,220673217.0
scary movie 4,2006,english,united states of america,"parody, horror, absurdism, gross-out film, comedy, gross out, teen, horror comedy",40000000.0,90710620.0,0.507583824621055,88000000.0,0.492416175378945,178710620.0
school of rock,2003,english,"united states of america, germany","musical, family film, comedy, musical comedy",20000000.0,81261177.0,0.6158731214247135,50683495.0,0.3841268785752865,131944672.0
scoop,2006,english,"united states of america, united kingdom","romantic comedy, thriller, supernatural, mystery, fantasy, comedy, crime thriller, romance film",4000000.0,10525717.0,0.2624653575562007,29577545.0,0.7375346424437992,40103262.0
scott pilgrim vs. the world,2010,english,"united states of america, canada, united kingdom","romantic comedy, adventure, superhero movie, action comedy, action/adventure, martial arts film, fantasy, comedy, romance film, action",85000000.0,31611316.0,0.6577911904347118,16445448.0,0.3422088095652882,48056764.0
scream,1996,english,united states of america,"crime fiction, mystery, horror",15000000.0,103046663.0,0.5954848317415979,70000000.0,0.404515168258402,173046663.0
scream 3,2000,english,united states of america,"thriller, parody, horror, indie, mystery, comedy, slasher, teen",40000000.0,89143175.0,0.5507997170717888,72700000.0,0.4492002829282112,161843175.0
scream 4,2011,english,united states of america,"parody, thriller, horror, mystery, horror comedy, slasher, teen",40000000.0,38180928.0,0.3930558418301025,58957758.0,0.6069441581698974,97138686.0
seabiscuit,2003,english,united states of america,"sports, history, period piece, drama",86000000.0,120277854.0,0.8087790565683532,28437488.0,0.1912209434316467,148715342.0
season of the witch,2011,english,united states of america,"thriller, science fiction, adventure, supernatural, action/adventure, period piece, fantasy, drama, action",40000000.0,24827228.0,0.2709590647007241,66800000.0,0.7290409352992759,91627228.0
season of the witch,1973,english,united states of america,"b-movie, horror",40000000.0,24827228.0,0.2709590647007241,66800000.0,0.7290409352992759,91627228.0
secondhand lions,2003,english,united states of america,"adventure, family drama, comedy-drama, childhood drama, period piece, coming of age, comedy, drama, family film",30000000.0,42070939.0,0.8719543239606311,6178078.0,0.1280456760393688,48249017.0
secret window,2004,english,united states of america,"thriller, mystery, horror, psychological thriller",40000000.0,48022900.0,0.5168578306298469,44890271.0,0.4831421693701531,92913171.0
secretariat,2010,english,united states of america,"horse racing, history, docudrama, sports, period piece, biography, drama, family film",35000000.0,59713955.0,0.9887940672443728,676734.0,0.0112059327556272,60390689.0
see no evil,2006,english,united states of america,"thriller, horror, slasher",8000000.0,15032800.0,0.7984263467522582,3795236.0,0.2015736532477418,18828036.0
see no evil,1971,english,united kingdom,"thriller, crime fiction, drama, horror, psychological thriller",8000000.0,15032800.0,0.7984263467522582,3795236.0,0.2015736532477418,18828036.0
see spot run,2001,"english, american sign","united states of america, australia, canada","crime fiction, animal picture, action/adventure, comedy, family film, action, slapstick",16000000.0,33357476.0,0.7747183583497733,9700076.0,0.2252816416502266,43057552.0
seed of chucky,2004,english,"united states of america, romania, united kingdom","parody, thriller, horror, supernatural, cult, satire, horror comedy, black comedy, romance film, slasher, comedy",29000000.0,17083732.0,0.6880377342502373,7745912.0,0.3119622657497626,24829644.0
serendipity,2001,"french, english",united states of america,"romantic comedy, romance film, fantasy, comedy",28000000.0,50294317.0,0.6488224335360468,27221987.0,0.3511775664639532,77516304.0
serenity,2005,"standard mandarin, english",united states of america,"thriller, science fiction, adventure, space opera, western, drama, comedy, space western, action, dystopia",39000000.0,25514517.0,0.6308427647739732,14930612.0,0.3691572352260268,40445129.0
serving sara,2002,english,"united states of america, germany","romantic comedy, road movie, screwball comedy, comedy, romance film, slapstick",29000000.0,16930185.0,0.8403682589477394,3215965.0,0.1596317410522606,20146150.0
seven pounds,2008,"english, spanish",united states of america,"romantic drama, romance film, drama",54000000.0,69951824.0,0.412089928414217,99797105.0,0.587910071585783,169748929.0
seven psychopaths,2012,english,"united states of america, united kingdom",comedy,13500000.0,15024049.0,0.4547817248569851,18011687.0,0.5452182751430148,33035736.0
sex and the city 2,2010,english,united states of america,"romantic comedy, sex comedy, romance film, drama, comedy",95000000.0,95347692.0,0.3235626451345937,199333086.0,0.6764373548654062,294680778.0
sexy beast,2000,english,"spain, united kingdom","crime fiction, crime thriller, drama, gangster film, thriller",4300000.0,6946056.0,0.6837776391945349,3212299.0,0.316222360805465,10158355.0
shaft,1971,"english, american english",united states of america,"crime fiction, thriller, detective, action/adventure, mystery, blaxploitation, drama, suspense, action",53012938.0,70334258.0,0.656124587204332,36862240.0,0.343875412795668,107196498.0
shaft,2000,"english, german, spanish","united states of america, germany","thriller, crime fiction, action, remake, action/adventure",53012938.0,70334258.0,0.656124587204332,36862240.0,0.343875412795668,107196498.0
shall we dance?,2004,english,united states of america,"romantic comedy, dance, remake, drama, comedy, romance film",40000000.0,57890460.0,0.3402749898517861,112238000.0,0.6597250101482138,170128460.0
shanghai knights,2003,"standard mandarin, english, mandarin chinese","united states of america, hong kong, united kingdom","thriller, buddy film, adventure, costume drama, action comedy, action/adventure, western, martial arts film, comedy, action, chinese movies",50000000.0,60476872.0,0.6847201582971922,27846615.0,0.3152798417028077,88323487.0
shanghai noon,2000,"sioux, standard mandarin, english, spanish","united states of america, hong kong","thriller, buddy film, comedy western, costume drama, action comedy, action/adventure, western, martial arts film, comedy, action, chinese movies, hybrid western, adventure",55000000.0,56937502.0,0.5735362145031713,42336965.0,0.4264637854968287,99274467.0
shaolin soccer,2001,"standard cantonese, standard mandarin, cantonese","hong kong, china","action/adventure, world cinema, sports, martial arts film, comedy, action, chinese movies",10000000.0,489600.0,0.0114454671181267,42287160.0,0.9885545328818732,42776760.0
shark tale,2004,english,united states of america,"""childrens/family"", computer animation, animation, ""childrens"", comedy, family film",75000000.0,161412000.0,0.4302782805026207,213721971.0,0.5697217194973793,375133971.0
shaun of the dead,2004,english,united kingdom,"parody, romantic comedy, horror, doomsday film, cult, comedy, zombie film, black comedy, horror comedy",5000000.0,13542874.0,0.4464823323322581,16789511.0,0.5535176676677419,30332385.0
she's out of my league,2010,"ukrainian, english",united states of america,"romantic comedy, romance film, comedy",20000000.0,32010860.0,0.6430501187149917,17768868.0,0.3569498812850082,49779728.0
she's the man,2006,english,"united states of america, canada","romantic comedy, romance film, comedy",25000000.0,33889159.0,0.5909935028687962,23453534.0,0.4090064971312038,57342693.0
sherlock holmes,1932,english,united states of america,detective fiction,90000000.0,209028679.0,0.3988878612500519,315000000.0,0.6011121387499481,524028679.0
sherlock holmes,2009,"french, english","united states of america, united kingdom, germany","crime fiction, thriller, detective fiction, action/adventure, period piece, drama, comedy, crime thriller, action",90000000.0,209028679.0,0.3988878612500519,315000000.0,0.6011121387499481,524028679.0
sherlock holmes,1922,english,united states of america,"thriller, detective fiction, silent film, mystery, drama, crime thriller",90000000.0,209028679.0,0.3988878612500519,315000000.0,0.6011121387499481,524028679.0
sherlock holmes,1916,english,united states of america,"short film, silent film, detective fiction, indie, black-and-white",90000000.0,209028679.0,0.3988878612500519,315000000.0,0.6011121387499481,524028679.0
sherlock holmes: a game of shadows,2011,english,united states of america,"thriller, crime fiction, adventure, action/adventure, mystery, period piece, drama, comedy, crime thriller, action",125000000.0,186848418.0,0.3435670893134785,357000000.0,0.6564329106865214,543848418.0
shoot 'em up,2007,"italian, english",united states of america,"thriller, crime fiction, action, comedy, action/adventure",39000000.0,12807139.0,0.47220067164074,14315099.0,0.52779932835926,27122238.0
shooter,2007,english,united states of america,"thriller, film adaptation, action/adventure, mystery, drama, political thriller, crime thriller, action",60000000.0,47003582.0,0.4911709245293342,48693414.0,0.5088290754706658,95696996.0
shooter,2000,english,canada,short film,60000000.0,47003582.0,0.4911709245293342,48693414.0,0.5088290754706658,95696996.0
shorts,2009,english,"united states of america, united arab emirates","family film, comedy, adventure",20000000.0,20919166.0,0.7003215615142024,8951635.0,0.2996784384857975,29870801.0
showtime,2002,english,"united states of america, australia","crime fiction, parody, action, comedy, action/adventure",85000000.0,38082712.0,0.4815554630953981,41000000.0,0.5184445369046019,79082712.0
shrek,2001,english,"united states of america, canada","parody, adventure, ""childrens/family"", computer animation, costume drama, fairy tale, animation, fantasy, comedy, family film, fantasy comedy, ""childrens fantasy""",50000000.0,267851831.0,0.5444036526489501,224157783.0,0.4555963473510499,492009614.0
shrek 2,2004,english,united states of america,"adventure, ""childrens/family"", computer animation, costume drama, fairy tale, animation, fantasy, comedy, family film, fantasy comedy, ""childrens fantasy""",70000000.0,441426807.0,0.4710016144408528,495781885.0,0.5289983855591471,937208692.0
shrek forever after,2010,english,united states of america,"fantasy comedy, adventure, ""childrens/family"", computer animation, fairy tale, animation, fantasy, comedy, family film, action, ""childrens fantasy""",165000000.0,238736787.0,0.315687231293727,517507886.0,0.6843127687062729,756244673.0
shrek the third,2007,english,united states of america,"adventure, ""childrens/family"", fairy tale, animation, fantasy, ""childrens fantasy"", family film, fantasy comedy, comedy",160000000.0,322719944.0,0.3967702073323865,490647436.0,0.6032297926676135,813367380.0
shutter,2004,thai,thailand,"horror, world cinema",8000000.0,25928550.0,0.534000341795807,22626756.0,0.465999658204193,48555306.0
shutter,2012,malayalam,india,thriller,8000000.0,25928550.0,0.534000341795807,22626756.0,0.465999658204193,48555306.0
shutter,2008,"japanese, english",united states of america,"thriller, mystery, horror, remake",8000000.0,25928550.0,0.534000341795807,22626756.0,0.465999658204193,48555306.0
shutter island,2010,"english, german",united states of america,"thriller, crime fiction, horror, psychological thriller, mystery, period piece, drama, film adaptation, crime thriller",80000000.0,128012934.0,0.4274766988463322,171448848.0,0.5725233011536678,299461782.0
sicko,2007,"french, russian, english, spanish",united states of america,"culture & society, indie, history, drama, comedy, political cinema, social issues, documentary",9000000.0,24540079.0,0.6716426725785628,11997324.0,0.3283573274214371,36537403.0
sideways,2004,"armenian, english",united states of america,"romantic comedy, buddy film, road movie, comedy-drama, drama, comedy, romance film",17000000.0,71503593.0,0.6512494225347317,38290889.0,0.3487505774652682,109794482.0
signs,2002,"portuguese, english",united states of america,"thriller, science fiction, horror, alien film, mystery, drama, suspense",70702619.0,227969295.0,0.5583797209143538,180300000.0,0.4416202790856461,408269295.0
silence,1971,"japanese, english",japan,"history, drama",46500000.0,7100177.0,0.2978910802264033,16734632.0,0.7021089197735967,23834809.0
silence,2013,english,united states of america,"historical fiction, drama",46500000.0,7100177.0,0.2978910802264033,16734632.0,0.7021089197735967,23834809.0
silence,2012,kannada,india,drama,46500000.0,7100177.0,0.2978910802264033,16734632.0,0.7021089197735967,23834809.0
silent hill,2006,english,"united states of america, france, japan, canada","japanese movies, gothic film, horror, adventure",50000000.0,46982632.0,0.4670003375076232,53622503.0,0.5329996624923767,100605135.0
sin city,2005,english,united states of america,"thriller, crime fiction, gangster film, superhero movie, black-and-white, action/adventure, drama, crime thriller, action, dystopia, neo-noir",40000000.0,74103820.0,0.4668432977924931,84630000.0,0.5331567022075069,158733820.0
sinbad: legend of the seven seas,2003,"italian, english, cantonese",united states of america,"fantasy adventure, adventure, ""childrens/family"", animation, fantasy, ""childrens fantasy"", family film, mythological fantasy",60000000.0,26483452.0,0.3278747446998954,54289625.0,0.6721252553001045,80773077.0
sing,1989,english,united states of america,"drama, teen",75000000.0,270395425.0,0.4261409046858766,364125744.0,0.5738590953141234,634521169.0
sinister,2012,english,united states of america,"crime fiction, horror",3000000.0,48086903.0,0.5481375249697055,39640904.0,0.4518624750302945,87727807.0
sisters,2001,russian,russia,"crime fiction, thriller, action, gangster film, drama",30000000.0,87044645.0,0.8209384436539393,18986015.0,0.1790615563460606,106030660.0
sisters,1973,english,united states of america,"thriller, horror, indie, psychological thriller, mystery, suspense, crime thriller",30000000.0,87044645.0,0.8209384436539393,18986015.0,0.1790615563460606,106030660.0
sisters,2006,english,united states of america,"thriller, mystery, horror, psychological thriller, crime thriller",30000000.0,87044645.0,0.8209384436539393,18986015.0,0.1790615563460606,106030660.0
sky captain and the world of tomorrow,2004,"tibetans, german, english","united states of america, italy, united kingdom","thriller, science fiction, adventure, master criminal films, action/adventure, mystery, period piece, action, steampunk, airplanes and airports",70000000.0,37762677.0,0.6516757302306195,20184359.0,0.3483242697693804,57947036.0
sky high,2005,"english, cantonese",united states of america,"science fiction, adventure, superhero movie, action/adventure, ""childrens"", coming of age, comedy, fantasy, family film, teen",35000000.0,63946815.0,0.7403838366447815,22423000.0,0.2596161633552185,86369815.0
sky high,1922,"silent film, english",united states of america,"silent film, indie, black-and-white",35000000.0,63946815.0,0.7403838366447815,22423000.0,0.2596161633552185,86369815.0
sky high,2003,japanese,japan,"thriller, horror, world cinema, supernatural, japanese movies, action/adventure, mystery, fantasy, drama, crime thriller, action",35000000.0,63946815.0,0.7403838366447815,22423000.0,0.2596161633552185,86369815.0
skyfall,2012,english,"united states of america, united kingdom","thriller, action, adventure",200000000.0,304360277.0,0.2740683317085476,806166704.0,0.7259316682914524,1110526981.0
skyline,2010,english,united states of america,"thriller, mystery, science fiction, action, psychological thriller",10000000.0,21416355.0,0.3137239210509905,46848618.0,0.6862760789490094,68264973.0
skyscraper,1997,english,united states of america,"thriller, action, adventure",125000000.0,68420120.0,0.2244246832330038,236448841.0,0.7755753167669962,304868961.0
skyscraper,1928,english,united states of america,"silent film, drama",125000000.0,68420120.0,0.2244246832330038,236448841.0,0.7755753167669962,304868961.0
slumdog millionaire,2008,"hindi, french, english",united kingdom,"thriller, crime fiction, indie, inspirational drama, coming of age, film adaptation, drama, romantic drama, romance film",14000000.0,141330703.0,0.367541001435413,243199737.0,0.632458998564587,384530440.0
small time crooks,2000,english,united states of america,"crime fiction, heist, crime comedy, indie, comedy of manners, comedy",18000000.0,17266359.0,0.5768051000189514,12668118.0,0.4231948999810486,29934477.0
smokin' aces,2006,english,"united states of america, france, united kingdom","thriller, ensemble film, gangster film, action/adventure, crime fiction, comedy, black comedy, drama, crime thriller, action thrillers, action",17000000.0,35787686.0,0.6236049291847245,21600709.0,0.3763950708152754,57388395.0
snake eyes,1998,english,united states of america,"thriller, crime fiction, mystery, drama, suspense, crime thriller",73000000.0,55591409.0,0.535091491539979,48300000.0,0.4649085084600209,103891409.0
snakes on a plane,2006,english,"united states of america, canada, germany","thriller, natural horror films, horror, action/adventure, horror comedy, comedy, action thrillers, action, airplanes and airports",33000000.0,34020814.0,0.5485280436072263,28001200.0,0.4514719563927737,62022014.0
snatch,2000,"english, russian","united states of america, united kingdom","crime fiction, thriller, gangster film, heist, action/adventure, comedy, crime thriller, black comedy, action",10000000.0,30328156.0,0.3617896115954167,53500000.0,0.6382103884045833,83828156.0
snatched,2011,english,united states of america,comedy film,42000000.0,45852178.0,0.7535811028652455,14993533.0,0.2464188971347544,60845711.0
snow day,2000,english,united states of america,"adventure, ""childrens/family"", ""childrens"", comedy, romance film, family film, teen, slapstick",13000000.0,60020107.0,0.960863931359922,2444624.0,0.0391360686400778,62464731.0
snow dogs,2002,english,"united states of america, canada","adventure, animal picture, sports, comedy, family film, family-oriented adventure",32000000.0,81172560.0,0.694257887468528,35747336.0,0.305742112531472,116919896.0
snow white and the huntsman,2012,english,united states of america,"drama, action, fantasy, adventure",170000000.0,155332381.0,0.3871526804178359,245884991.0,0.6128473195821641,401217372.0
some like it hot,1959,english,united states of america,"romantic comedy, sex comedy, screwball comedy, black-and-white, comedy, romance film",2883848.0,25000000.0,0.2072595114415789,95621726.0,0.792740488558421,120621726.0
some like it hot,1939,english,united states of america,"comedy, black-and-white",2883848.0,25000000.0,0.2072595114415789,95621726.0,0.792740488558421,120621726.0
someone like you,2001,english,united states of america,"romance film, comedy",23000000.0,27343067.0,0.7067229103999645,11346873.0,0.2932770896000355,38689940.0
something borrowed,2011,english,united states of america,"romantic comedy, drama, comedy, film adaptation, romantic drama, romance film",35000000.0,39046489.0,0.5997890580312993,26053880.0,0.4002109419687006,65100369.0
something's gotta give,2003,"french, english",united states of america,"romantic comedy, romance film, drama, comedy",80000000.0,124728738.0,0.4676239198492365,142000000.0,0.5323760801507635,266728738.0
son of the mask,2005,english,"united states of america, germany","superhero movie, action/adventure, fantasy, comedy, family film, fantasy comedy, slapstick",100000000.0,17018422.0,0.2837276223681322,42963126.0,0.7162723776318677,59981548.0
sorority boys,2002,english,united states of america,"lgbt, sex comedy, gross-out film, comedy, gross out, comedy of errors, teen, slapstick",12000000.0,10200032.0,0.8148625347194262,2317456.0,0.1851374652805738,12517488.0
sorority row,2009,english,united states of america,"thriller, horror, slasher, teen, indie",12500000.0,11965282.0,0.4398011182777993,15240838.0,0.5601988817222008,27206120.0
soul plane,2004,english,united states of america,"parody, slapstick, comedy, airplanes and airports",16000000.0,14190750.0,0.957388931549702,631596.0,0.0426110684502979,14822346.0
soul surfer,2011,english,united states of america,"sports, action, drama, biography",18000000.0,43853424.0,0.9299125852876372,3305228.0,0.0700874147123628,47158652.0
source code,2011,english,"france, united states of america","thriller, science fiction, action/adventure, mystery, drama, suspense, action",32000000.0,54712227.0,0.3713515608826464,92620470.0,0.6286484391173536,147332697.0
space chimps,2008,english,united states of america,"adventure, ""childrens/family"", computer animation, animal picture, animation, comedy, family film",37000000.0,30105968.0,0.4491419925741858,36923988.0,0.5508580074258143,67029956.0
space cowboys,2000,english,"united states of america, australia","thriller, science fiction, buddy film, adventure, comedy-drama, action/adventure, drama, comedy, action",65000000.0,90464773.0,0.7019042738275995,38420000.0,0.2980957261724005,128884773.0
spanglish,2004,"english, spanish",united states of america,"romantic comedy, slice of life story, comedy-drama, drama, comedy, romantic drama, romance film, domestic comedy",75000000.0,42726869.0,0.7702677191053048,12743285.0,0.2297322808946952,55470154.0
